།	punc -
སྲ་བ	n.v.pres -
སྲ་བ་	n.v.pres -
སྲང་	n.count -
སྲན་ཕུང་	n.count -
སྲན་བ་	n.v.pres -
སྲས་	n.count -
སྲས་པོ	n.count -
སྲས་པོ་	n.count -
སྲས་མཁར་	n.count -
སྲིང་	n.count -
སྲིང་མོ	n.count -
སྲིང་མོ་	n.count -
སྲིད	v.invar -
སྲིད་པ	n.v.invar -
སྲིས་	v.imp -
སྲིས་སེ་	adj -
སྲོག་	n.count -
སྲོག་རྩོལ་	n.count -
སྲོག་ཤིང་	n.count -
སྲོག་སྙིང་	n.count -
སྲོག་སྙིང་བཀྲ་ཤིས་	n.count -
སྲོས་པ་	n.v.invar -
སླ	n.rel -	v.invar -
སླ་ང་	n.count -
སླ་བ	n.v.pres -
སླ་བ་	n.v.pres -
སླང་	v.fut.v.pres -
སླང་པ	n.v.fut.n.v.pres -
སླངས	v.past -
སླངས་	v.past -
སླངས་པ	n.v.past -
སླད་	n.rel -
སླེབ	v.fut.v.pres -	v.pres -
སླེབ་	v.fut.v.pres -	v.pres -
སླེབ་པ	n.v.fut.n.v.pres -
སླེབ་པ་	n.v.fut.n.v.pres -
སླེབས་	v.past -
སླེབས་པ	n.v.past -
སླེབས་པ་	n.v.past -
སློང་	v.imp -	v.pres -
སློང་བ	n.v.pres -
སློང་བ་	n.v.pres -
སློང་མོ་	n.count -
སློངས་	n.count -	v.imp -
སློངས་པ	n.v.past -
སློངས་མོ་	n.count -
སློབ་	v.pres -
སློབ་དཔོན་	n.count -
སློབ་པ	n.v.pres -
སློབ་པ་	n.v.pres -
སློབ་བརྒྱུད་	n.count -
སློབ་མ	n.count -
སློབ་མ་	n.count -
སློབ་མ་བུ་ཆེན་	n.count -
སློབ་རྒྱུད་	n.count -
སློབ་ས	n.v.pres -
སློབས་	v.imp -
ཧ་	n.count -
ཧ་ཅང་	adv.intense -
ཧབ་བཙེམས་	n.count -
ཧམ་པ་	n.count -
ཧར་	dunno -	v.invar -
ཧར་འདོན་	dunno -
ཧཱུཾ་	skt -
ཧཱུཾ་ཤི་	skt -
ཧེ་	interj -
ཧེ་ཧེ་	interj -
ཧོམ་ཁུང་	n.count -
ཧྲད་ཧྲད་པ་	adj -
ཧྲིག་ཧྲིག་	adv.mim -
ཧྲུལ་བ་	n.v.fut.n.v.pres -
ཨ་	dunno -
ཨ་ཁུ	n.count -
ཨ་ཁུ་	n.count -
ཨ་ཁུ་ཨ་ནེ	n.count -
ཨ་ཅང་	adv.intense -
ཨ་ཆང་	adv.intense -
ཨ་ཇོ	n.count -
ཨ་ཇོ་	n.count -
ཨ་ནེ	n.count -
ཨ་ནེ་	n.count -
ཨ་ནེ་སྲིང་མོ	n.count -
ཨ་ཕ་	n.count -
ཨ་བོ་	n.count -
ཨ་མ	n.count -
ཨ་མ་	n.count -
ཨ་ཞང་	n.count -
ཨག་ཚོམས་	n.count -
ཨང་	cv.odd -
ཨཱཿ་	skt -
ཨུ་དུམ་ཝ་ར	n.count -
ཨུ་རྒྱན་	n.prop -
ཨུ་རྒྱན་མཁའ་སྤྱོད་	n.count -
ཨེ་	neg -
ཨེ་ཨེ་	interj -
ཨོཾ་	skt -
