།	punc -
སེམས་	n.count -	v.pres -
སེམས་ཀྱི་སྒྲིབ་སྦྱོང་	n.prop -
སེམས་ཅད་	n.count -
སེམས་ཅན་	n.count -
སེམས་ཅན་ཉོན་མོངས་	n.count -
སེམས་ཅན་ཐབས་ཅད་བྱང་ཆུབ་	n.count -
སེམས་ཅན་དམྱལ་བ་པ་	n.count -
སེམས་ཅན་དོན་	n.count -
སེམས་ཅན་ཕལ་	n.count -
སེམས་ཅན་འདོད་ཆགས་	n.count -
སེམས་ཅན་སྡུག་བསྔལ་	n.count -
སེམས་ཅམ་པ་	n.prop -
སེམས་ཉིད་ངལ་བསོ	n.prop -
སེམས་དཔ	n.count -
སེམས་དཔའ་	n.count -
སེམས་དཔའ་ཆེན་པོ་	n.count -
སེམས་པ	n.v.pres -
སེམས་པ་	n.v.pres -
སེམས་བརྟན་	n.count -
སེམས་བསྐྱེད་	n.count -
སེམས་བསྐྱེད་བསམ་སྦྱོར་ལྷག་བསམ་	n.count -
སེམས་མེད་	n.count -
སེམས་ཙམ་	n.prop -
སེམས་ཙམ་པ	n.prop -
སེམས་ཙམ་རྒྱན་	n.prop -
སེམས་ཞི་	n.count -
སེམས་རྣམ་པ	n.count -
སེམས་རྩེ་	n.count -
སེམས་ལས་	n.count -
སེམས་ལས་མྱ་ངན་	n.count -
སེམས་སྐྱེད་	n.count -
སེར་གྱི་བྲག་ཤོད་	n.prop -
སེར་གྱི་སྒོང་ཁྲོག་	n.prop -
སེར་པོ་	adj -
སེར་བ་	n.mass -
སེར་བ་ཟུང་	n.count -
སེར་སྐྱ	n.prop -
སེར་སྐྱ་	n.prop -
སེར་སྐྱ་བ་རྣམ་	n.count -
སེར་སྣ	n.count -
སེར་སྣ་	n.count -
སེལ	v.pres -
སེལ་	v.pres -
སེལ་བ	n.v.pres -
སེལ་བ་	n.v.pres -
སོ	cv.fin -
སོ་	cv.fin -	n.count -	num.card -
སོ་ཁྲི	n.prop -
སོ་སོ	p.indef -
སོ་སོ་	p.indef -
སོ་སོ་ཐར་པ	n.prop -
སོ་སོ་ཐར་པའི་འགྲེལ་པ	n.prop -
སོ་སྐྱེ	n.count -
སོག་པ་	n.v.pres -
སོག་ཚུལ་ཁྲིམས་བླ་མ	n.prop -
སོགས	d.det -
སོགས་	d.det -	v.invar -
སོགས་པ	n.v.invar -
སོགས་པ་	n.v.invar -
སོགས་བ	n.v.invar -
སོང་	v.imp -	v.past -
སོང་བ	n.v.past -
སོང་བ་	n.v.past -
སོངས་	v.imp -
སོཊ་པ	n.v.invar -
སོན་	v.invar -
སོན་པ	n.v.past.n.v.pres -
སོན་པ་	n.v.past.n.v.pres -
སོམ་ཉི་	n.count -
སོམས་	v.imp -
སོར་	n.count -
སོར་གདུབ་	n.count -
སོར་གདུབ་སྲང་	n.count -
སོར་མོ་	n.count -
སོར་མོ་དྲ་བ	n.count -
སོལ་ནག་ཐང་ཆེན་	n.prop -
སོལ་བ་	n.v.pres -
སོས་	v.past -
སོས་ཀ	n.count -
སཾ་ག་ར་	n.prop -
སཾ་ག་ཤྲཱི་	n.prop -
སཾ་གྷ་ནན་དི་	n.prop -
སཾ་གྷ་ཤྲཱི་	n.prop -
སཾ་ཏ་	n.count -
སཾ་པུ་ཊི་	n.prop -
སཾ་བྷ་ར་	n.count -
སཾ་བྷོ་ག་ཀཱ་ཡ	n.count -
སཾ་སྐྲི་ཏ	n.count -	n.prop -
སཾ་སྐྲི་ཏ་	n.count -
སཾགྷ་བྷ་དྲ་འདུས་བཟང་	n.prop -
སཾསྐྲི་ཏ	n.count -
སཾསྐྲི་ཏ་	n.count -
སྐ་	n.prop -
སྐ་ཆུ་ཤར་སྒོ	n.prop -
སྐ་བྲག	n.prop -
སྐ་ཚལ	n.prop -
སྐ་རགས་ཅན་	n.prop -
སྐད	n.count -	v.invar -
སྐད་	n.count -	n.rel -	v.invar -
སྐད་གསར་བཅད་	n.count -
སྐད་འབྲིང་	n.count -
སྐད་རིགས་	n.count -
སྐད་སྣམ་སྦྱར་སྣམ་ཕྲན་	n.count -
སྐབས་	n.count -	n.rel -
སྐབས་མཆིས་	n.count -
སྐར་ཆུང་རྒྱལ་སྡེ་	n.prop -
སྐར་ནྱ་གྲོ་དྷ	n.count -
སྐར་མ་	n.count -
སྐར་མ་རྒྱལ་	n.count -
སྐར་མ་ལ་དགའ་བ	n.prop -
སྐར་མ་ལ་དགའ་བ་	n.prop -
སྐར་མ་སྐྱོང་	n.prop -
སྐར་མདའ་	n.count -
སྐར་མའི་རྒྱལ་པོ་	n.prop -
སྐར་རྒྱལ་	n.count -	n.prop -
སྐལ་པ་	n.count -
སྐལ་བ	n.count -
སྐལ་བ་	n.count -
སྐལ་བ་མེད་པ	n.count -
སྐལ་ལྡན་	adj -
སྐལ་ལྡན་གྲོགས་	n.count -
སྐལ་ལྡན་རྒྱལ་པོ་	n.prop -
སྐལ་སྐོར་	n.prop -
སྐས་	n.count -
སྐས་པ	n.count -
སྐུ	n.count -
སྐུ་	n.count -
སྐུ་ཁྲུ་	n.count -
སྐུ་ཁྲུས་	n.count -
སྐུ་གདུང་	n.count -
སྐུ་གདུང་ཆ་	n.count -
སྐུ་གཟུགས་	n.count -
སྐུ་གཟུཊ་	n.count -
སྐུ་གསུང་ཐུགས་ཡོན་ཏན་	n.count -
སྐུ་གསུམ་ལ་འཇུག་པ་	n.prop -
སྐུ་དངོས་	n.count -
སྐུ་བུད་མེད་	n.count -
སྐུ་མཁར་	n.count -
སྐུ་མངོན་སུམ་	n.count -
སྐུ་ཚེ	n.count -
སྐུ་ཚེ་	n.count -
སྐུ་ལུགས་མ་	n.count -
སྐུ་ལུས་	n.count -
སྐུ་སྲུང་	n.count -
སྐུར་པ་	n.v.pres -
སྐུར་བ་	n.count -
སྐུལ་བ	n.v.pres -
སྐུལ་བྱེད	n.prop -
སྐེ	n.count -
སྐེ་	n.rel -
སྐེད་	n.rel -
སྐེམ་བྱེད་	n.count -
སྐོམ་	n.count -
སྐོམ་དད་	n.count -
སྐོམ་པ	n.v.invar -
སྐོམ་པ་	n.v.invar -
སྐོམ་ཚད་	n.count -
སྐོར	v.pres -
སྐོར་	n.count -	n.rel -
སྐོར་བ་	n.v.pres -
སྐྱ་ནར་གྱི་བུ	n.prop -
སྐྱ་ནར་གྱི་བུ་	n.prop -
སྐྱ་ནར་བུ	n.prop -
སྐྱ་བ་སེང་བུ་	n.prop -
སྐྱ་བོའི་ཕུ	n.prop -
སྐྱ་རེངས་	adv.temp -
སྐྱབས	v.past -
སྐྱབས་	n.count -	v.past -
སྐྱབས་གསུམ་བདུན་ཅུ་པ	n.prop -
སྐྱི་བུང་	n.count -
སྐྱིད་གྲོང་	n.prop -
སྐྱིད་དེ་བ	n.count -
སྐྱིད་ལྡེ	n.prop -
སྐྱིད་ཤོད་	n.prop -
སྐྱིལ་ཀྲུང་	n.count -
སྐྱུག་པ་	n.v.fut.n.v.pres -
སྐྱུར་	v.imp -
སྐྱུར་བ་	n.v.pres -
སྐྱེ	v.fut.v.pres -
སྐྱེ་	n.count -	v.fut.v.pres -
སྐྱེ་དགུའི་བདག་མོ་	n.prop -
སྐྱེ་པོ་	n.count -
སྐྱེ་བ	n.v.fut.n.v.pres -
སྐྱེ་བ་	n.count -	n.v.fut.n.v.pres -
སྐྱེ་བོ	n.count -
སྐྱེ་བོ་	n.count -
སྐྱེ་བོ་གཟུངས་	n.count -
སྐྱེ་བོ་གསོ་ཐིགས	n.prop -
སྐྱེ་བོ་གསོ་ཐིགས་	n.prop -
སྐྱེ་མཆེད་	n.count -	n.prop -
སྐྱེ་འགག་	n.count -
སྐྱེ་འཆི་	n.count -
སྐྱེ་རྒ་ན་འཆི	n.count -
སྐྱེགས་གནས་རྙིང་	n.prop -
སྐྱེད་	v.imp -	v.pres -
སྐྱེད་པ	n.v.pres -
སྐྱེད་པ་	n.v.pres -
སྐྱེད་མོས་ཚལ་	n.count -
སྐྱེད་ཚལ་	n.count -
སྐྱེལ་བ	n.v.pres -
སྐྱེས	v.past -
སྐྱེས་	n.count -	v.past -
སྐྱེས་ཐོབ་	n.count -
སྐྱེས་ཐོས་	n.count -
སྐྱེས་པ	n.v.past -
སྐྱེས་པ་	n.v.past -
སྐྱེས་པ་རབས་	n.count -
སྐྱེས་བུ	n.count -
སྐྱེས་བུ་	n.count -
སྐྱེས་བུ་བརྩོན་འགྲུས་	n.count -
སྐྱེས་བུ་སེང་	n.count -
སྐྱེས་བུ་སེང་གེ་	n.prop -
སྐྱེས་མཆོག་	n.count -
སྐྱེས་མཆོག་ལོ་	n.count -
སྐྱེས་རབས་	n.count -	n.prop -
སྐྱེས་ལན་	n.count -
སྐྱོ་	n.count -	v.fut.v.pres -	v.invar -
སྐྱོ་བ	n.v.invar -
སྐྱོ་བ་	n.v.invar -
སྐྱོ་མ་	n.mass -
སྐྱོ་མེད་སྐྱེས་བུ་	n.count -
སྐྱོ་ཤེས་རབ་རྡོ་རྗེ	n.prop -
སྐྱོང་	v.pres -
སྐྱོང་བ	n.v.invar -
སྐྱོང་བ་	n.count -	n.v.invar -
སྐྱོངས་	v.imp -
སྐྱོངས་བ	n.v.past -
སྐྱོན་	n.count -	v.fut.v.pres -
སྐྱོན་ཅན་	n.count -
སྐྱོན་མེད་	adj -
སྐྱོབ་	v.pres -
སྐྱོབ་པ	n.v.pres -
སྐྱོབ་པ་	n.v.pres -
སྐྲ་	n.count -
སྐྲ་ཅན་	n.prop -
སྐྲ་བཤིག་མགོ་	n.count -
སྐྲག	v.invar -
སྐྲག་	v.invar -
སྐྲག་པ	n.v.invar -
སྐྲུན་བྱེད་	n.count -
སྒུམ་	dunno -
སྒུར་པོ་	n.prop -
སྒོ	n.count -
སྒོ་	n.count -	n.rel -
སྒོ་ང་	n.count -
སྒོ་དྲུག་པའི་གཟུངས་	n.prop -
སྒོ་མཐའ་ཡས་པ་བསྒྲུབ་པའི་གཟུངས་	n.prop -
སྒོ་འཕར་	n.count -
སྒོ་རུ་དུ་སྣ་	n.prop -
སྒོམ་	v.pres -
སྒོམ་པ	n.v.pres -
སྒོམ་པ་	n.v.pres -
སྒོམ་རིམ་	n.prop -
སྒོམ་ལམ་	n.count -
སྒོམ་ལྡན་	n.count -
སྒོམས་	v.imp -
སྒོས་	v.imp -
སྒྱུ་	n.count -
སྒྱུ་ཅན་	n.count -
སྒྱུ་མ་སྨིག་སྒྱུ་	n.count -
སྒྱུ་འཕྲུལ་	n.prop -
སྒྱུ་འཕྲུལ་ཆེན་མོ་	n.prop -
སྒྱུ་འཕྲུལ་དྲ་བ་	n.prop -
སྒྱུ་རྩལ་	n.count -
སྒྱུ་རྩལ་ཤེས་ཀྱི་བུ་རིང་འཕུར་	n.prop -
སྒྱུར	v.imp -
སྒྱུར་	v.pres -
སྒྱུར་བ	n.v.pres -
སྒྱུར་བ་	n.v.pres -
སྒྲ	n.count -
སྒྲ་	n.count -
སྒྲ་གཅན་	n.prop -
སྒྲ་གཅན་ཟིན	n.prop -
སྒྲ་གཅན་ཟིན་བཟང་པོ	n.prop -
སྒྲ་གཅན་འཛིན	n.prop -
སྒྲ་གཅན་འཛིན་	n.prop -
སྒྲ་གཅན་འཛིན་བཟང་པོ་	n.prop -
སྒྲ་གདངས་	n.count -
སྒྲ་ཅན་	n.prop -
སྒྲ་དབྱངས་	n.count -
སྒྲ་དོན་	n.count -
སྒྲ་བསྒྱུར་	n.count -
སྒྲ་མཁན་	n.prop -
སྒྲ་མི་སྙན་	n.prop -
སྒྲ་ཚད་	n.count -
སྒྲ་རིག་པ	n.count -
སྒྲ་རིག་པ་	n.count -
སྒྲ་སྐད་	n.count -
སྒྲ་སྒྲོག་	n.prop -
སྒྲ་སྒྲོགས་	n.prop -
སྒྲ་སྒྲོགས་པ	n.prop -
སྒྲ་སྙན་ཆུ་བོ་སྤྲིན་	n.count -
སྒྲདོན་	n.count -
སྒྲར་བཅས་	n.prop -
སྒྲིབ་	n.count -
སྒྲིབ་ཀུན་སེལ་བྱེད་	n.count -
སྒྲིབ་པ	n.v.pres -
སྒྲིབ་པ་	n.v.pres -
སྒྲིབ་པ་ཐམས་ཅད་རྣམ་པར་སེལ་བ	n.prop -
སྒྲིམ་པ	n.v.pres -
སྒྲུབ་	v.pres -
སྒྲུབ་ཐབས་	n.count -
སྒྲུབ་ཐབས་ཀུན་ཏུ་བཟང་པོ་	n.prop -
སྒྲུབ་ཐབས་བརྒྱ་རྩ་	n.prop -
སྒྲུབ་ཐབས་མདོར་བྱས	n.prop -
སྒྲུབ་ཐབས་རྒྱ་མཚོ་	n.prop -
སྒྲུབ་པ	n.v.pres -
སྒྲུབ་པ་	n.v.pres -
སྒྲུབ་པ་ལྷུར་ལེན་པ	n.prop -
སྒྲུབ་ཚུལ	n.v.pres -
སྒྲུབ་རྒྱད་	n.count -
སྒྲུབ་སྐོ	n.count -
སྒྲུབ་སྐོར་	n.prop -
སྒྲེའི་ལྕེ་མཚམས་	n.prop -
སྒྲོ་མཉྫུ་ཤྲཱི	n.prop -
སྒྲོ་རིན་ཆེན་སྡེ་	n.prop -
སྒྲོག་	v.pres -
སྒྲོག་པ	n.v.pres -
སྒྲོགས་	v.imp -
སྒྲོགས་པ་	n.count -	n.v.pres -
སྒྲོན	n.count -
སྒྲོན་གསལ་	n.prop -
སྒྲོན་གསལ་གྱི་འགྲེལ་བཤད་	n.prop -
སྒྲོན་བསྐལ་	n.count -
སྒྲོན་བསྐལ་ཡོན་ཏན་	n.count -
སྒྲོན་མ	n.count -
སྒྲོན་མ་	n.count -
སྒྲོན་མེ་	n.count -
སྒྲོན་མེ་མགོན་པོ་	n.count -
སྒྲོམ་	n.count -
སྒྲོལ	v.imp -
སྒྲོལ་	v.pres -
སྒྲོལ་བ	n.v.pres -
སྒྲོལ་མ	n.count -	n.prop -
སྒྲོལ་མ་	n.prop -
སྒྲོལ་མ་ཉི་མ་སྦས་པའི་ལུགས་	n.prop -
སྒྲོལ་མ་མངོན་པར་འབྱུང་བའི་རྒྱུད་	n.prop -
སྔ	adv.temp -
སྔ་	adv.temp -
སྔ་གདོང་	adj -
སྔ་དར་	n.count -
སྔ་དྲོ་	adv.temp -
སྔ་དྲོ་ཚིགས་བཅད་	n.count -
སྔ་ཕྱི་	adj -
སྔ་ཕྱི་འབྲེལ་བ	n.count -
སྔ་བ	n.v.invar -
སྔ་མ་	adj -
སྔ་ལྟས་	n.count -
སྔ་ཤོས་	dunno -
སྔགས་	n.count -
སྔགས་གཏན་	n.count -
སྔགས་དོན་བདག་ཉིད་ཅན	n.count -
སྔགས་དོན་རྣམ་གཟིགས་	n.prop -
སྔགས་པ་	n.count -
སྔགས་ཕྱོགས་	n.count -
སྔགས་མཚན་ཉིད་	n.count -
སྔགས་ཟློས་	n.count -
སྔགས་འཆང་	n.count -
སྔགས་ལོག་	n.count -
སྔགས་ལོག་སུན་འབྱིན་	n.prop -
སྔགས་ལྡན་	n.prop -
སྔགས་སངས་རྒྱས་	n.count -
སྔངས་སྐྲག་སྙིང་གས་	n.count -
སྔས་	n.count -
སྔོ་གླིང་	n.prop -
སྔོ་འཇམ་	adj -
སྔོན	adv.temp -
སྔོན་	adv.temp -
སྔོན་ཆད་	adv.dir -
སྔོན་པོ	n.count -
སྔོན་མ་	adv.temp -
སྙན་	n.count -	v.fut.v.pres -	v.pres -
སྙན་ངག་	n.count -
སྙན་ངག་མེ་ལོང་	n.prop -
སྙན་དངགས་	n.count -	n.prop -
སྙན་པ	n.v.past.n.v.pres -	n.v.pres -
སྙན་པ་	n.v.pres -
སྙན་པར་སྨྲ་	n.count -
སྙམ	v.invar -
སྙམ་	v.fut.v.pres -	v.invar -	v.past.v.pres -
སྙམ་པ	n.v.invar -
སྙམ་པ་	n.v.fut.n.v.pres -	n.v.invar -
སྙིགས་མ་	n.count -
སྙིང་	n.count -
སྙིང་ཁ	n.rel -
སྙིང་ཁུ་	n.count -
སྙིང་པོ	n.count -	n.prop -
སྙིང་པོ་	n.count -
སྙིང་པོ་ཅན་	n.count -
སྙིང་པོ་ཐིག་ལེ་	n.prop -
སྙིང་པོ་མཆོག་	n.prop -
སྙིང་བརྩེ་མེད་པ	n.prop -
སྙིང་རྗེ	n.count -
སྙིང་རྗེ་	n.count -
སྙིང་རྗེ་ཆེན་པོ་པད་དཀར་པད་དཀར་	n.prop -
སྙིང་རྗེ་པད་དཀར་	n.prop -
སྙིང་རྗེ་པད་མ་དཀར་པོ	n.prop -
སྙིང་རྗེ་པདྨ་དཀར་པོ་	n.prop -
སྙིང་རྗེ་ལྷག་མཐོང་	n.count -
སྙིང་རྗེས	n.count -
སྙིང་སྟོབས་	n.count -
སྙིམ་པ	n.count -
སྙུན་	n.count -
སྙེ་ཐང་བྲག་སྣ་	n.prop -
སྙེད	d.tsam -
སྙེད་	d.tsam -	v.pres -
སྙེད་པ	d.tsam -
སྙེད་པ་	d.tsam -
སྙེམས་	n.prop -
སྙོམ་ལས་	adj -
སྙོམས་	v.fut.v.pres -	v.invar -
སྙོམས་པ	n.v.pres -
སྙོམས་འཇུག་པ་	n.count -
སྟ་གོན་	n.count -
སྟག་	n.count -
སྟག་གཟིག་	n.prop -
སྟག་གི་གནས་པོ་ཆེ་	n.prop -
སྟག་གི་སྤེན་ཅན་	n.prop -
སྟག་པ་ཇོ་བཙུན་	n.prop -
སྟག་ཚལ་	n.prop -
སྟག་ཚལ་དཁྱུས་ཐང་	n.prop -
སྟག་ཚལ་མཁར་པོ་ཆེ་	n.prop -
སྟག་ཚོ་	n.prop -
སྟག་རི་	n.prop -
སྟག་རི་གཉན་གཟིགས་	n.prop -
སྟག་ལོ་	n.prop -
སྟག་ལོ་གཞོན་བརྩོན་	n.prop -
སྟན་	n.count -
སྟབས་	n.count -
སྟུག་པོ་བཀོད་པའི་མདོ་	n.prop -
སྟེ	cv.sem -
སྟེ་	cv.sem -
སྟེགས་	n.count -
སྟེང་	n.rel -
སྟེང་ཁང་	n.count -
སྟེང་རྒྱས་	n.count -
སྟེར་	v.fut.v.pres -	v.invar -
སྟེར་བ	n.v.fut.n.v.pres -
སྟེར་བ་	n.v.fut.n.v.pres -
སྟེར་བ་ནག་པོ	n.prop -
སྟོ	v.invar -
སྟོ་གོན་	n.count -
སྟོང་	num.card -
སྟོང་ཉིད་	n.count -
སྟོང་ཉིད་ཏིང་ངེ་འཛིན་	n.prop -
སྟོང་ཉིད་ཏིང་ངེ་འཛིན་རྡོ་རྗེ་	n.prop -
སྟོང་ཉིད་བདུན་ཅུ་པ	n.prop -
སྟོང་ཉིད་སྙིང་རྗེ	n.count -
སྟོང་ཉིད་སྙིང་རྗེ་	n.count -
སྟོང་པ	n.v.invar -
སྟོང་པ་	n.v.invar -	num.ord -
སྟོང་པ་ཉིད་	n.count -
སྟོང་པ་ཉིད་པ་	n.count -
སྟོང་ཕྲག་བརྒྱ་པ	n.prop -
སྟོང་ཕྲག་བརྒྱ་པ་	n.count -	n.prop -
